label,youtube_id,time_start,time_end,split
playing recorder,d3BSg5qFxdE,7,17,train
playing recorder,9gQgBErb3Ec,34,44,train
playing recorder,DAAjrRZTGGQ,4,14,train
playing recorder,YYNFQxr22hQ,36,46,train
playing recorder,fSDaxWVpEpA,23,33,train
playing recorder,zCIu_BoW5yQ,61,71,train
playing recorder,3ok2QU0PMhc,153,163,train
playing recorder,8UZVeJH8rHI,324,334,train
playing recorder,MfcLtNl5B8g,328,338,train
playing recorder,U51HAupPuhE,166,176,train
playing recorder,r3FqhbzBwxg,1,11,train
playing recorder,7FD8OOOZgBg,2,12,train
playing recorder,Kmf9PjCqwyo,91,101,train
playing recorder,ToXxW3yOzIM,30,40,train
playing recorder,mCVdTkkVhcI,2,12,train
playing recorder,ZTrMdOCRqQY,23,33,train
playing recorder,ddQBMRkpu0g,190,200,train
playing recorder,fb8uwfAbEzM,0,10,train
playing recorder,fjC5TPSGzyE,415,425,train
playing recorder,DXs2q9_PMfA,200,210,train
playing recorder,F9ZZ7yET484,3,13,train
playing recorder,vse7M45tv7o,58,68,train
playing recorder,epIYbjTZC2k,0,10,train
playing recorder,q-jMs5fXesw,5,15,train
playing recorder,2rgtfbSl4N8,211,221,train
playing recorder,ExSVqjaU7-U,1,11,train
playing recorder,l6l7iJbMtAc,80,90,train
playing recorder,uNlE8oiv9_k,5,15,train
playing recorder,STP7M04BslU,93,103,train
playing recorder,Bci6lDbc_cU,1,11,train
playing recorder,vcQGVlH4HI0,11,21,train
playing recorder,cfB-R1GieOM,31,41,train
playing recorder,5Gqrbh0Syt8,20,30,train
playing recorder,S1nMFEOUrqk,14,24,train
playing recorder,_FCXrvqlz7c,2,12,train
playing recorder,hC1nUIql7h8,35,45,train
playing recorder,99ei5d6BcP4,99,109,train
playing recorder,D_gUVf-Z-nk,306,316,train
playing recorder,LHWoeNohzBQ,190,200,train
playing recorder,e3zAcIOAQsk,27,37,train
playing recorder,mthbiFFRhn0,38,48,train
playing recorder,SwxZzPakmRA,215,225,train
playing recorder,n2RuOgZEEdU,13,23,train
playing recorder,PpSCVpTWblU,165,175,train
playing recorder,T5R82QK4nzo,0,10,train
playing recorder,hmSig9S7Uj8,406,416,train
playing recorder,oJqCc_S_z94,21,31,train
playing recorder,h9qVUzzB_Zw,7,17,train
playing recorder,QZ8l5rjQoiA,4,14,train
playing recorder,3E3zTCJE8Jc,52,62,train
playing recorder,F8RzDX1gURs,8,18,train
playing recorder,0r_BGL3416g,406,416,train
playing recorder,KqLAa4Upe-c,3,13,train
playing recorder,TNtG_Ckvwwc,30,40,train
playing recorder,gF1aExV6Abc,30,40,train
playing recorder,7c8VzoEcodw,24,34,train
playing recorder,OMzflpSZBUU,27,37,train
playing recorder,YaE2IbztpCA,0,10,train
playing recorder,ispwbDsnAy0,4,14,train
playing recorder,OMbjXHMqWN8,12,22,train
playing recorder,oBNlUBOAnqw,25,35,train
playing recorder,CoJKps0eFFc,25,35,train
playing recorder,EWjX7-10-IM,3,13,train
playing recorder,OTKaeQGNad4,1,11,train
playing recorder,ahosJ6Cb5M4,2,12,train
playing recorder,kjqCNAKkKr4,2,12,train
playing recorder,mcsQaJvepF0,2,12,train
playing recorder,2dWlaitBj7g,4,14,train
playing recorder,VqvSVuUg-CM,19,29,train
playing recorder,57CzIs7KsA4,31,41,train
playing recorder,gugj4yEQn78,44,54,train
playing recorder,47KAT2jOM14,1,11,train
playing recorder,5U54sZ_hoPw,31,41,train
playing recorder,fhhfaoZWspQ,28,38,train
playing recorder,fjljxOImwTk,241,251,train
playing recorder,Tr71uXvZggQ,9,19,train
playing recorder,aOGww4EwydE,3,13,train
playing recorder,dJwkjniGgqo,9,19,train
playing recorder,seLQruf2hDU,0,10,train
playing recorder,vMfGEYIvD4E,0,10,train
playing recorder,GkPrHBSGZ5c,6,16,train
playing recorder,4C8Bpl32rl4,11,21,train
playing recorder,oUd0_U_xuxI,0,10,train
playing recorder,1Sww-b96qJI,42,52,train
playing recorder,LLpybREoLUE,31,41,train
playing recorder,O6rsS9nnvp0,333,343,train
playing recorder,ONyjh3kGaB8,80,90,train
playing recorder,u2H_j600Vdc,220,230,train
playing recorder,6qj9yTIji_I,66,76,train
playing recorder,wvkSf1o259Q,51,61,train
playing recorder,E2sZxnofOVw,44,54,train
playing recorder,UIwePKx_img,15,25,train
playing recorder,9bJ8PNveisw,34,44,train
playing recorder,FZU1vtqRYls,0,10,train
playing recorder,GIno-fOkkhc,78,88,train
playing recorder,4x8OLB_A0jU,64,74,train
playing recorder,CC1SJ6kZ7Z0,21,31,train
playing recorder,iYKgcI-Qs-M,67,77,train
playing recorder,ybCc3OE7cWU,6,16,train
playing recorder,TpalS-CMWgo,69,79,train
playing recorder,lmId2Z6XOss,14,24,train
playing recorder,a4TK5L0ju7U,18,28,train
playing recorder,fbTY5T35l1w,106,116,train
playing recorder,1oleMejnwf4,13,23,train
playing recorder,eZWfDp0haOA,16,26,train
playing recorder,HC-qFXxlnYI,24,34,train
playing recorder,PMa9Zs_7l9M,6,16,train
playing recorder,0E27-tAoXwE,4,14,train
playing recorder,MYG6Uq16lr8,0,10,train
playing recorder,35Do1EyyWRU,86,96,train
playing recorder,-kGkWpsqR8o,1,11,train
playing recorder,HQ1BqUTpE3s,54,64,train
playing violin,c24zIkPnLYI,61,71,train
playing violin,cAmvjLAZpBQ,83,93,train
playing violin,je8ypW-9e4Q,93,103,train
playing violin,gh2k3Mb6qys,17,27,train
playing violin,BCyCy2CzD-0,107,117,train
playing violin,KA8a5qibUJU,207,217,train
playing violin,sFBNyG_auzc,60,70,train
playing violin,_sUs3VGvFgY,108,118,train
playing violin,uvQPYH4z1G8,44,54,train
playing violin,_hkngjEgHgk,137,147,train
playing violin,dKN7_-UmByk,6,16,train
playing violin,l0KdI4gRAq4,34,44,train
playing violin,FYv-2ehoGWo,120,130,train
playing violin,H7jy0tE12YM,94,104,train
playing violin,M03rZLSGDxQ,35,45,train
playing violin,60ztNmktSiY,46,56,train
playing violin,CnE3q5MasHA,88,98,train
playing violin,G_ze3vaGEos,3,13,train
playing violin,BlHndPUBJWI,38,48,train
playing violin,ouCEYDffpJ8,696,706,train
playing violin,OlqxqqZ2GAU,81,91,train
playing violin,TJfJXEqi0do,72,82,train
playing violin,hA0NT_uR7CE,61,71,train
playing violin,x3pW9F_pUC8,78,88,train
playing violin,LMeMEgCgiHo,69,79,train
playing violin,-DCyVd5Ilyk,39,49,train
playing violin,6dgi5B-MI7E,40,50,train
playing violin,_3opdwV1QW0,50,60,train
playing violin,KyWyv-J9rnE,690,700,train
playing violin,LTzXcJMslZk,1,11,train
playing violin,OeJ9-YyDiZQ,175,185,train
playing violin,r3wt28CGVNI,57,67,train
playing violin,cAidKZNFJrg,3,13,train
playing violin,t-n6aZd5cSs,9,19,train
playing violin,bkrEunphZ-w,13,23,train
playing violin,qm71dXIrLrU,128,138,train
playing violin,B1uwJLPWFx4,43,53,train
playing violin,L2S1MwmffuA,53,63,train
playing violin,_GbyJQicwf0,18,28,train
playing violin,SvZXE7HOQMk,82,92,train
playing violin,T2ZK5h7vBnc,3,13,train
playing violin,ZnW3a3b8q24,33,43,train
playing violin,diKtyveoJz8,2,12,train
playing violin,E6R26QSGPwg,136,146,train
playing violin,LwYhW53RyhA,808,818,train
playing violin,a1OPJrtIEuE,2,12,train
playing violin,uEKj_-nNqdo,19,29,train
playing violin,zwKmdfLmwK8,1,11,train
playing violin,z_k47BuNDH4,24,34,train
playing violin,n_y8AwOgu8w,670,680,train
playing violin,z8kc3l8p8NQ,153,163,train
playing violin,SGHHV-tpc_Y,65,75,train
playing violin,lRZkQCbLJ5Y,168,178,train
playing violin,20thlVMedIc,288,298,train
playing violin,xa_SzyyOc6k,23,33,train
playing violin,28nertVZwXQ,199,209,train
playing violin,K3AclM-eNsY,60,70,train
playing violin,XqQB6nRt_YQ,40,50,train
playing violin,Ybb1fdjF2UQ,65,75,train
playing violin,a7c-9f2G-9Q,110,120,train
playing violin,y048J40LdFU,21,31,train
playing violin,zSDW0OXMTPE,0,10,train
playing violin,EdkgmCdSnxw,58,68,train
playing violin,YRhq6TJhszc,31,41,train
playing violin,sjOMkPg3Dfg,59,69,train
playing violin,onvwXLwOoFE,3,13,train
playing violin,_l0lYFuLLec,2,12,train
playing violin,YsAFehLiPRU,2,12,train
playing violin,aRJXxA_1f6U,10,20,train
playing violin,iG7uoEfiAE0,375,385,train
playing violin,tck8nY-HLlE,425,435,train
playing violin,MFZg9X47N8A,10,20,train
playing violin,in6GdbTO_ac,17,27,train
playing violin,oUc_a9bOcrc,54,64,train
playing violin,C7aAv2-V0J8,77,87,train
playing violin,yjd9UOJdes8,92,102,train
playing violin,M3ZN-Wzvn7I,15,25,train
playing violin,XqSAgvgOiZU,86,96,train
playing violin,dc7RgbbxJ-M,268,278,train
playing violin,tdUdBTE7Zi8,8,18,train
playing violin,S4RU5hiUVGc,21,31,train
playing violin,aZQ1r0_9Ixs,513,523,train
playing violin,xdpQkP8Z82Y,62,72,train
playing violin,xuB4r6MCb3o,292,302,train
playing violin,FOWrxUAx8yY,190,200,train
playing violin,IaAx_7WPaKk,68,78,train
playing violin,Va7ez2m_HCA,446,456,train
playing violin,RDMiTcEeO-U,7,17,train
playing violin,xo6M8EB7ook,152,162,train
playing violin,G4HxSgx6C00,84,94,train
playing violin,Vv_50P8EcRI,0,10,train
playing violin,277WwFwLLYw,62,72,train
playing violin,Ti0MdYnnj4M,4,14,train
playing violin,VDrkNQsO73E,19,29,train
playing violin,O8PrDP3H2sE,386,396,train
playing violin,U1MKbYRDRZY,51,61,train
playing violin,52Wtvaa4eLg,3,13,train
playing violin,TWbg86P_BCE,141,151,train
playing violin,f_yl7F-7ygo,10,20,train
playing violin,CvEsqhepKnM,27,37,train
playing violin,2WzgVK-z25M,130,140,train
playing violin,Ji7BgSmw-to,222,232,train
playing violin,QQxsM060Woc,1357,1367,train
playing violin,Z-nrvRZpQ3w,97,107,train
playing violin,4X1YsiJERGI,2,12,train
playing violin,hGlkiE-eT3Y,143,153,train
playing violin,auK7kdekBaU,45,55,train
playing violin,6n6qBLZZtfw,18,28,train
playing violin,91PWJFHQMak,1,11,train
playing violin,72fUFtAJGZg,5,15,train
playing violin,SvYwmsjVZDU,73,83,train
playing violin,ansOJK1U5Ks,0,10,train
playing violin,qtiJvs2yCgQ,144,154,train
playing violin,U0g1kn8QKA0,89,99,train
playing violin,IaojuVPAvMc,113,123,train
playing violin,OBouCCP5fWo,60,70,train
playing violin,pCwAeMz09mg,3,13,train
playing violin,OE_vXprqHCQ,0,10,train
playing violin,uXLC9eCrjdQ,2,12,train
playing violin,7OjA474lFak,121,131,train
playing violin,AllZUHfb43Q,8,18,train
playing violin,d2hYJJzyglo,0,10,train
playing violin,JHWdiO3gTHk,113,123,train
playing violin,kOMF0g5LUg0,4,14,train
playing violin,qTIunXSn6b4,28,38,train
playing violin,DRCoIocCLYA,280,290,train
playing violin,kRneiPw0w9E,0,10,train
playing violin,7o_njtdKjiA,76,86,train
playing violin,uP7olzRjla8,27,37,train
playing violin,5_PNyBp1UiM,7,17,train
playing violin,d1yfX6VnrSU,283,293,train
playing violin,kDeE6lhAYUE,69,79,train
playing violin,Im9FrevM7T0,3,13,train
playing violin,QYjeFB-ygSI,189,199,train
playing violin,sEWjB97VY-M,46,56,train
playing violin,LSQWkvdzyio,22,32,train
playing violin,XIKPHsVyxKs,190,200,train
playing violin,ybm7MImilbk,51,61,train
playing violin,wvBEGf_AdzE,118,128,train
playing violin,NJ4SiXNzQUk,12,22,train
playing violin,d7Ny0aaL90E,303,313,train
playing violin,sgiKnpcuDmg,121,131,train
playing violin,YrWlCsMbUoY,2,12,train
playing violin,F_jK97DiFmk,119,129,train
playing violin,tMQziF-OzKY,9,19,train
playing violin,vdqHm-dkcUE,35,45,train
playing violin,hLqHqcbmGh4,90,100,train
playing violin,r_jSvhsqjRE,122,132,train
playing violin,IxfeqmkzFVM,24,34,train
playing violin,qjQDMetRSY8,25,35,train
playing violin,zUXis8Z4buA,98,108,train
playing violin,bbH2_WNFa1g,57,67,train
playing violin,cp9aurWk9H8,21,31,train
playing violin,c_6ALopQjqs,87,97,train
playing violin,hdcGdq_N0ng,3,13,train
playing violin,I9WnVpkN0y8,21,31,train
playing violin,J7J5AIOwl3I,38,48,train
playing violin,TZLf80ikpks,266,276,train
playing violin,ocml9pp7x-M,4,14,train
playing violin,RcjI7_ZngD0,22,32,train
playing violin,f6LRtwtzfK0,66,76,train
playing violin,p47bR0Fx6vk,41,51,train
playing violin,INR16ngaL7U,3,13,train
playing violin,V_geBE8fB-Q,220,230,train
playing violin,WMLd9ubXRrg,117,127,train
playing violin,3iXWPTcycQM,41,51,train
playing violin,onXvrGNJ63k,42,52,train
playing violin,m-eha8eY3MY,76,86,train
playing violin,5fEyNLaaKk8,43,53,train
playing violin,dE9kS3HKfXE,8,18,train
playing violin,Ll3FiHmpwcY,1,11,train
playing violin,noLPfvBnLzM,103,113,train
playing violin,qHORYysByLY,223,233,train
playing violin,AbZczEigSUs,3,13,train
playing violin,auBPeGIeuJI,10,20,train
playing violin,gpfVWvx_LB8,3,13,train
playing violin,y8JgDsNEc1k,410,420,train
playing violin,BeBmAbyK6vg,15,25,train
playing violin,SyoMvTgetGg,1381,1391,train
playing violin,ZxLuX8dAv2w,125,135,train
playing violin,6XsAd7gJB6A,23,33,train
playing violin,QK6HrBVqfws,22,32,train
playing violin,1R8xOy0vapc,247,257,train
playing violin,1gXIARWAwgQ,81,91,train
playing violin,6UTymwm6IKk,5,15,train
playing violin,Gm0kZrAYODQ,102,112,train
playing violin,Oz6ASKz7anA,60,70,train
playing violin,cu0DsDuOi5g,2,12,train
playing violin,5nTgIfc5H5w,2,12,train
playing violin,F_WZZd7efr0,178,188,train
playing violin,GgxCsSD4pDE,0,10,train
playing violin,3gcveplqBRc,0,10,train
playing violin,66CLAO5zaB4,6,16,train
playing violin,RxUk2U4609M,288,298,train
playing violin,qk4wmw6n42Q,4,14,train
playing violin,WOglUIhhFvQ,38,48,train
playing violin,ftQ0Mlrokwk,58,68,train
playing violin,Oy31Fp6skDQ,60,70,train
playing violin,g_wbgj3QuaI,131,141,train
playing violin,IcNETywuQ9E,140,150,train
playing violin,T7lFmWEf2L8,63,73,train
playing violin,krDtbceTIV4,210,220,train
playing violin,pfNOz9CcWjQ,137,147,train
playing violin,_TPmpTIXxTc,69,79,train
playing violin,FwLEqg9WEQ0,13,23,train
playing violin,40HibbPkJVI,0,10,train
playing violin,eJ6uDyra_hA,8,18,train
playing violin,AtJiSi-IE24,453,463,train
playing violin,JxSxANly_ZE,107,117,train
playing violin,gLa3EUTcCsQ,674,684,train
playing violin,jBx8wdkNPUI,97,107,train
playing violin,CkciU5cNchk,3,13,train
playing violin,Iltj25MnSwQ,1,11,train
playing violin,TNA74w0Vnjc,14,24,train
playing violin,OYX8HSLSdpI,17,27,train
playing violin,Bulsf_47ifY,114,124,train
playing violin,JbG8nwKhaEw,80,90,train
playing violin,cOyBI5QnJCY,23,33,train
playing violin,M5YQFaM2Pmo,30,40,train
playing violin,9xJevTO-ITU,276,286,train
playing violin,-Sb-EK_m4gM,150,160,train
playing violin,EbohwNbt6Ds,10,20,train
playing violin,39yUbjNDU_Y,32,42,train
playing violin,JfkqoRULMIg,78,88,train
playing violin,2lM1ctAn6Fw,78,88,train
playing violin,-V44aYCVuWU,1,11,train
playing violin,L_FjD-eA43Q,46,56,train
playing violin,sKyjjxUHKTY,66,76,train
playing violin,TqjDU6c9Gd0,174,184,train
playing violin,wHRHS7_4J_s,28,38,train
playing violin,V5v56O5Qrzk,19,29,train
playing violin,9cz5yXaLtFI,34,44,train
playing violin,_l0da5E5kl0,160,170,train
playing violin,nK3GSdwMkwU,1,11,train
playing violin,pmR1xi30294,225,235,train
playing violin,vpjAt-ixBDY,495,505,train
playing violin,7WBsaDvVJv8,37,47,train
playing violin,Bj66DhI3WNU,17,27,train
playing violin,zEwO13qDASw,44,54,train
playing violin,4cWZb8uoVlk,92,102,train
playing violin,KJ_3rBNwXrM,96,106,train
playing violin,MSF2r6_0mmU,42,52,train
playing violin,PXz4hLMejr4,42,52,train
playing violin,Ji2DmEteshg,31,41,train
playing violin,f6wOMVkehiM,65,75,train
playing violin,ei6OA_1DCcM,183,193,train
playing violin,grGgRjJ8BgE,3,13,train
playing violin,nKH9nPI23Fg,97,107,train
playing violin,wVZ7nmHcQaI,306,316,train
playing violin,CMJSf44mDIE,123,133,train
playing violin,UB5BFSge8zE,55,65,train
playing violin,D5213U_kmzw,241,251,train
playing violin,WZi-iaTp_oI,296,306,train
playing violin,GYlzF65HRJA,70,80,train
playing violin,J0nNjIWCnuM,84,94,train
playing violin,cBg2Uq7cwWI,93,103,train
playing violin,3GsMxdDBT3o,17,27,train
playing violin,R22n5VSRje4,61,71,train
playing violin,YdzJAzF2Sak,11,21,train
playing violin,k7ycZGSKsCE,131,141,train
playing violin,ut5bvBEWC4Y,2,12,train
playing violin,33EwlolKi1s,33,43,train
playing violin,TRcWXr8C3GI,5,15,train
playing violin,au__kqkwCOc,12,22,train
playing violin,17ivLGFukBc,0,10,train
playing violin,UtjiEs2io4I,24,34,train
playing violin,o7u2FjyGTjE,20,30,train
playing violin,8ao9LZLn0Hs,6,16,train
playing violin,PzrRkvI94C0,36,46,train
playing violin,S6-Ak7fk9l8,17,27,train
playing violin,S_l8mpRfZZc,3,13,train
playing violin,puq4qB9HwDs,118,128,train
playing violin,HQHL6xSUxj8,53,63,train
playing violin,SwLjUfeqBHQ,238,248,train
playing violin,2kiRRz3FrKU,22,32,train
playing violin,4lk0_EgQtVU,256,266,train
playing violin,casN4nUhivQ,21,31,train
playing violin,lpiZcVX1ntE,15,25,train
playing violin,ogsvL5eQGl4,25,35,train
playing violin,_h6myk46N_Y,255,265,train
playing violin,z73x8ybyYbg,4,14,train
playing violin,QuNNHuTre1c,53,63,train
playing violin,150vkzB1kuU,155,165,train
playing violin,KYoU6zaQW8w,603,613,train
playing violin,mXj2_oBA-uM,25,35,train
playing violin,2ZZ0a7B0FgI,34,44,train
playing violin,dmI-5Mdo2yY,7,17,train
playing violin,JCVDz4BeWTg,101,111,train
playing violin,02mqLT9Y2sc,59,69,train
playing violin,RNIDTDicMMk,150,160,train
playing violin,S4rqqsijqJE,17,27,train
playing violin,YXhAj710Yk8,109,119,train
playing violin,p0GlSob8GSw,3,13,train
playing violin,O_8M9Ycd35k,54,64,train
playing violin,TC7Y7kdVtnc,220,230,train
playing violin,iYvf3tE2_qc,25,35,train
playing violin,wG8j7ANBjyg,1046,1056,train
playing violin,8V2DchuKW2g,71,81,train
playing violin,87TRiL1L1Ek,134,144,train
playing violin,rTUzA-dpWas,119,129,train
playing violin,Rr_HVbiL73E,49,59,train
playing violin,N28sBKBnq1Y,32,42,train
playing violin,TyLWERAfC_8,86,96,train
playing violin,GsvsmjWmqm4,22,32,train
playing violin,TgOdwIfRp64,0,10,train
playing violin,drjzVEEgzxI,144,154,train
playing violin,ysC_pqimAsY,83,93,train
playing violin,3ItWusl2Kzg,184,194,train
playing violin,PJNjv3VrGb8,33,43,train
playing violin,dJbwCU7pQZ0,150,160,train
playing violin,8LzpiO8y3e4,36,46,train
playing violin,EGq4Bj0hNmc,83,93,train
playing violin,mDKiMMrRLu4,116,126,train
playing violin,sj6iWQcVD_o,33,43,train
playing violin,wrWszhZ4XRA,37,47,train
playing violin,AOPvFpwN1CY,104,114,train
playing violin,BEBV1pEZ1eM,21,31,train
playing violin,UqY-Q1WcvX0,228,238,train
playing violin,n_UrqsufNac,8,18,train
playing violin,X4AgYDUkGe8,48,58,train
playing violin,rrI1_FH42IM,22,32,train
playing violin,zWv3AgZbN8k,116,126,train
playing violin,6HC5ZH-CLwU,0,10,train
playing violin,GQRRuDpWha8,24,34,train
playing violin,cWbgtHOFq88,85,95,train
playing violin,IYZZhmmHayo,73,83,train
playing violin,VFzxWysuQTM,26,36,train
playing violin,ndpRJLFCJaU,73,83,train
playing violin,9GvYwfiA7CA,147,157,train
playing violin,fgL83KdXw_U,50,60,train
playing violin,FSXP7BtYFQ4,202,212,train
playing violin,WBYRVNieyoY,57,67,train
playing violin,bVptExOqxC0,73,83,train
playing violin,dSneaPEoUVw,385,395,train
playing violin,hI5arzbL2Is,24,34,train
playing violin,1MjgbLTL8M4,53,63,train
playing violin,_klr4GILPhA,89,99,train
playing violin,wkULiPqwHNA,141,151,train
playing violin,NIU57BCtNRo,192,202,train
playing violin,98qrwX_ph4E,0,10,train
playing violin,fbNRBrNvAc4,205,215,train
playing violin,q5pWLVVOUSY,81,91,train
playing violin,6GoBiWce4nE,176,186,train
playing violin,R7aARdKjquw,35,45,train
playing violin,MnH-clB3hao,145,155,train
playing violin,hTW6n2AT77w,14,24,train
playing violin,sw7j9V6-B9I,327,337,train
playing violin,SuCv5-puqvY,46,56,train
playing violin,eRh-mI4MzjI,19,29,train
playing violin,3JPLGE_Hq2Y,81,91,train
playing violin,81XPbFeBKrE,31,41,train
playing violin,RzKGUfDbflg,30,40,train
playing violin,WIqKSWTbtuc,29,39,train
playing violin,fHaLqCOfEeY,449,459,train
playing violin,fKJRhj6zepI,14,24,train
playing violin,-EBaSAYCDu8,41,51,train
playing violin,V0kVnXQu0uI,307,317,train
playing violin,r9k-uh3yAKA,96,106,train
playing violin,w1hKO6AhWCw,17,27,train
playing violin,94RkWuEtQJs,193,203,train
playing violin,-ToJaKgfuX4,44,54,train
playing violin,XQkZp88pMrg,122,132,train
playing violin,zE12maWLnlU,76,86,train
playing violin,N_nFst7t1jM,6,16,train
playing violin,PUjmqZ2p4CU,75,85,train
playing violin,QhUhbNvOfmY,406,416,train
playing violin,vA_xw4G7kFM,47,57,train
playing violin,zUXOTVvfmqk,96,106,train
playing violin,3ZTuZrohU10,38,48,train
playing violin,ZzxDDsa0xdo,254,264,train
playing violin,7dcBEtZeTlg,1,11,train
playing violin,GUAN6epWKHQ,21,31,train
playing violin,9y8x9xpz9oE,14,24,train
playing violin,62dh0oXHgPw,1,11,train
playing violin,743i4--cfhc,63,73,train
playing violin,KtFkWSRd3GY,1,11,train
playing violin,e9odbnXgsno,136,146,train
playing violin,pTY4UnZXWBI,3,13,train
playing violin,xozFMSPpKs4,147,157,train
playing violin,6xOY0bEHaZQ,94,104,train
playing violin,RI3KtVhvUo0,13,23,train
playing violin,bAzirL3mq_E,85,95,train
playing violin,l51wQFZACWI,141,151,train
playing violin,BUdx_XeYelI,72,82,train
playing violin,bWcTxzeNq_E,2,12,train
playing violin,EcrdSx4hgt0,0,10,train
playing violin,OXIZE8jwVRo,41,51,train
playing violin,tqFFKsrC_gA,15,25,train
playing violin,0iirJIky7G8,15,25,train
playing violin,GnueJsTVBkg,195,205,train
playing violin,Q4UP9C5Xxwk,10,20,train
playing violin,wC_He5xIR7A,0,10,train
playing violin,6kpD_ri63aQ,236,246,train
playing violin,VfmHPCsTUek,41,51,train
playing violin,gu2C3IATqTQ,14,24,train
playing violin,CH_flsfnSnw,29,39,train
playing violin,QgIcIIVGTWM,75,85,train
playing violin,UWD8L-qeTLc,12,22,train
playing violin,tSqWB6derkE,27,37,train
playing violin,9k4s2Hby6eA,16,26,train
capoeira,k7kku07-1S0,25,35,train
capoeira,X0okgCfPEfA,30,40,train
capoeira,ofbM7JtUKHc,169,179,train
capoeira,BMb4OPlSsSU,47,57,train
capoeira,cZN7aui8fKw,511,521,train
capoeira,bTSb9fN57y8,13,23,train
capoeira,v5Q98LZKuMU,54,64,train
capoeira,ZCFylqLigBQ,72,82,train
capoeira,iE0lafM1hU0,25,35,train
capoeira,ApfoLzKbiZ4,163,173,train
capoeira,By1YrQGvXbM,352,362,train
capoeira,9PYfvLy6p8M,188,198,train
capoeira,jvSF70RyheE,30,40,train
capoeira,eJ91lMoqzW8,133,143,train
capoeira,qXmnYeofZ8A,2,12,train
capoeira,rKn_nq96VDs,42,52,train
capoeira,0vYHQv4fQhE,1237,1247,train
capoeira,2FK9owo2y1s,40,50,train
capoeira,Q1XsAggkPb0,61,71,train
capoeira,TTJkM5X_l5w,63,73,train
capoeira,WLaBdxThCfw,78,88,train
capoeira,9QUskntEHSY,152,162,train
capoeira,HaMO5HtVzSs,4,14,train
capoeira,Rc5ZuL2tw10,392,402,train
capoeira,6wgaxaoWKPg,125,135,train
capoeira,NHmsP6WBTMw,0,10,train
capoeira,lWdMuSrFDz0,0,10,train
capoeira,v-55kysuviE,3,13,train
capoeira,2DqocNahjOg,217,227,train
capoeira,GFU7HxwPBVE,145,155,train
capoeira,WDZTo23G89o,116,126,train
capoeira,kVmYa0W-D70,15,25,train
capoeira,udLZPvuoy-Q,5,15,train
capoeira,xvUo5p4GixA,5,15,train
capoeira,6e_6zopmgIQ,34,44,train
capoeira,rwnS7e-09hA,965,975,train
capoeira,scontNXgZzM,66,76,train
capoeira,2gxjxmNYzkA,34,44,train
capoeira,VRS3dpgLkXg,49,59,train
capoeira,HfH5C7kJpLI,83,93,train
capoeira,v-fuUJv_jXU,2,12,train
capoeira,2phhEs9i8gY,18,28,train
capoeira,BnY6SwOaeUg,23,33,train
capoeira,mXARdSe52mE,31,41,train
capoeira,lFIFk_BgyQc,727,737,train
capoeira,3yiTf7Q3FUs,25,35,train
capoeira,NEIDwzrmgCg,83,93,train
capoeira,cNoLt5HMQ1g,17,27,train
capoeira,7FF6Cu7IPsM,205,215,train
capoeira,9sF1sQG4Tc4,0,10,train
capoeira,KXQkqy232Kk,21,31,train
capoeira,PDinvJ2dd28,3,13,train
capoeira,A7Jegi78dZw,33,43,train
capoeira,SetF_jNZOjg,100,110,train
capoeira,WMex8J062UA,30,40,train
capoeira,QW7Y_cOBwjk,32,42,train
capoeira,cnTVuULR39c,31,41,train
capoeira,IvDusGuOkpc,239,249,train
capoeira,UZawlaDW6dU,1,11,train
capoeira,roTjsexgtXM,3,13,train
capoeira,Gmpxb9lb1n8,301,311,train
capoeira,T27M8GSZYc4,204,214,train
capoeira,DPKyztCFJIc,28,38,train
capoeira,ENlChj4thjs,50,60,train
capoeira,uqUg16uGwf8,263,273,train
capoeira,ZlsRpYbjgm4,68,78,train
capoeira,rKoNLKdLbLI,0,10,train
capoeira,6SJXPJC8z9I,1160,1170,train
capoeira,yNwGWeRmVEw,6,16,train
capoeira,Br9nldSn7PE,48,58,train
capoeira,RkCMndbrZfw,4,14,train
capoeira,ciA2Hm5nDd4,0,10,train
capoeira,Z5-e_uMkeLA,19,29,train
capoeira,xvUiEYa8VW4,214,224,train
capoeira,KKSFQcad7mU,54,64,train
capoeira,6wmzxqaEBd4,18,28,train
capoeira,-yaOMCekFug,107,117,train
capoeira,RsVE8wTcV6E,14,24,train
capoeira,LzXIA5T4DMI,24,34,train
capoeira,ZwMioSZSxtI,117,127,train
capoeira,oWHz7fZjsYw,4,14,train
capoeira,TBDRAFvPYrA,74,84,train
capoeira,XeWMdw0O_V4,33,43,train
capoeira,gTRraqYT5bI,249,259,train
capoeira,9QV0j6n9l1Q,74,84,train
capoeira,DW-v6MDcP-0,7,17,train
capoeira,ZLYvy16QZVU,6,16,train
capoeira,idz_v1fRE9Y,51,61,train
capoeira,xG9kSb3jOyA,91,101,train
capoeira,zNLDjZ1CILE,0,10,train
capoeira,MrlIdMW_I4o,1026,1036,train
capoeira,FRsRlZM1ut4,95,105,train
capoeira,gaxz36lVyCk,16,26,train
capoeira,oNx77tkYLHg,32,42,train
capoeira,qygYVofBSBw,59,69,train
capoeira,xRdEHfg1cOU,103,113,train
capoeira,aZS14kxRgEM,19,29,train
capoeira,HVmQIgSfvWY,48,58,train
capoeira,qK5JobdxMdY,88,98,train
capoeira,3hon79RsGBM,19,29,train
capoeira,57PQD8B8UmU,125,135,train
